place,id,name,address,latitude,longitude,startDate,numOfUnits
강서구,1106, 신방화사거리,서울특별시 강서구 방화대로 342,37.573032,126.816452,2017-06-20,10
강서구,1108, 공항시장역 2번출구 뒤,서울특별시 강서구 방화동로 지하 30,37.56356,126.81015,2017-04-24,8
강서구,1109, 공항시장역 4번출구,서울특별시 강서구 방화동로 지하 30,37.563347,126.810486,2017-04-24,6
강서구,1110, 공항중학교앞,서울특별시 강서구 방화대로 241,37.562683,126.816238,2017-06-20,10
강서구,1111, 마곡엠밸리6_7단지 마곡중학교,서울특별시 강서구 마곡중앙5로 58,37.566982,126.8218,2017-04-24,15
강서구,1112, 마곡엠밸리4단지 정문,서울특별시 강서구 마곡서로 175,37.568577,126.824776,2017-04-24,15
강서구,1113, 서남환경공원 버스정류장,서울특별시 강서구 양천로 201,37.573093,126.822899,2017-04-24,15
강서구,1114, 서남물재생센터 버스정류장,서울특별시 강서구 양천로 200,37.572781,126.826279,2017-04-24,15
강서구,1115, 등촌역 1번출구옆,서울특별시 강서구 공항대로59길 8,37.551666,126.86409,2017-06-22,10
강서구,1117, 스타벅스앞,서울특별시 강서구 공항대로 329,37.558197,126.844261,2017-06-22,10
강서구,1118, 증미역 3번출구뒤(등촌두산위브센티움오피스텔),서울특별시 강서구 양천로 지하 560,37.557461,126.861458,2017-04-24,10
강서구,1119, 염창동 한마음아파트앞(염창동 빛나는 음악학원앞),서울특별시 강서구 양천로 637,37.554253,126.867561,2017-04-24,6
강서구,1120, 대림경동아파트앞,서울특별시 강서구 허준로 121,37.565189,126.853996,2017-04-24,10
강서구,1121, 가양레포츠센터앞,서울특별시 강서구 양천로61길 101,37.559479,126.86438,2017-04-24,15
강서구,1122, 황금내근린공원,서울특별시 강서구 허준로 221-40,37.561932,126.863869,2017-04-24,10
강서구,1124, 발산역 6번출구옆(다이소앞),서울특별시 강서구 공항대로 280,37.557968,126.838287,2017-04-24,10
강서구,1125, 명덕고교입구(영종빌딩),서울특별시 강서구 강서로 304,37.552914,126.836571,2017-06-22,10
강서구,1126, 우장산역 1번출구옆(우장산아이파크105동앞),서울특별시 강서구 강서로 지하 262,37.548908,126.836563,2017-04-24,7
강서구,1127, 화곡역(에이스정형외과앞) 버스정류장,서울특별시 강서구 화곡로 157,37.540981,126.838547,2017-04-24,10
강서구,1128, 화곡역 6번출구,서울특별시 강서구 화곡로 지하 168,37.541412,126.840225,2017-06-20,10
강서구,1129, 화곡역 1번 출구 앞,서울특별시 강서구 화곡로 지하 168,37.542099,126.840218,2017-04-24,7
강서구,1130, 화곡본동시장 버스정류장,서울특별시 강서구 화곡로 196,37.542751,126.842621,2017-04-24,7
강서구,1131, 꿈돌이공원 앞,서울특별시 강서구 화곡로 232,37.546444,126.845459,2017-04-24,8
강서구,1132, 등촌역 7번출구,서울특별시 강서구 공항대로 지하 529,37.551109,126.863708,2017-04-24,10
강서구,1135, 강서구의회,서울특별시 강서구 등촌로 185,37.546532,126.862549,2017-04-24,10
강서구,1136, 등촌2파출소,서울특별시 강서구 등촌로 167,37.544788,126.862,2017-04-24,10
강서구,1137, 등촌2동주민센터,서울특별시 강서구 등촌로 143,37.541431,126.86322,2017-04-24,10
강서구,1139, 용문사 버스정류장,서울특별시 강서구 등촌로 95,37.536991,126.863365,2017-04-24,8
강서구,1140, 목동사거리 버스정류장,서울특별시 강서구 등촌로 19,37.531399,126.863609,2017-04-24,15
강서구,1141, 곰달래 문화복지센터 1-1,서울특별시 강서구 강서로5길 50,37.52906,126.84848,2017-04-24,10
강서구,1145, 곰달래 문화복지센터 1-2,서울특별시 강서구 강서로5길 50,37.528919,126.848083,2017-04-24,10
강서구,1146, 곰달래사거리,서울특별시 강서구 곰달래로 51,37.530338,126.838257,2017-04-24,10
강서구,1148, 볏골공원,서울특별시 강서구 까치산로4길 22,37.54147,126.84478,2017-04-24,10
강서구,1149, 신방화역환승주차장,서울특별시 강서구 마곡서1로 111-12,37.567284,126.818275,2017-08-31,13
강서구,1150, 송정역 1번출구,서울특별시 강서구 공항대로3길 18,37.56155,126.810478,2017-11-01,10
강서구,1151, 마곡역1번출구,서울특별시 강서구 마곡동 727-716,37.560234,126.823471,2017-11-01,25
강서구,1152, 마곡역교차로,서울특별시 강서구 마곡동 728-168,37.558666,126.826614,2017-11-01,10
강서구,1153, 발산역 2번출구,서울특별시 강서구 공항대로 281,37.55891,126.838097,2017-11-01,10
강서구,1155, 기쁜우리복지관,서울특별시 강서구 가양동 1458-15 ,37.56926,126.848419,2017-11-01,10
강서구,1157, 강서구청,서울특별시 강서구 화곡로 302,37.550659,126.84977,2017-11-01,8
강서구,1158, 가양역 8번출구,서울특별시 강서구 양천로 지하 485,37.561035,126.854813,2017-11-28,20
강서구,1159, 서서울모터리움앞,서울특별시 강서구 양천로53길 30,37.565853,126.846596,2017-11-28,20
강서구,1160, 양천향교역 7번출구앞,서울특별시 강서구 양천로 지하 341,37.56768,126.840897,2017-11-28,20
강서구,1161, 강서면허시험장앞,서울특별시 강서구 남부순환로 171,37.549694,126.819664,2017-11-28,10
강서구,1162, 공항초등학교건너편,서울특별시 강서구 마곡서1로 68,37.562679,126.820473,2017-11-28,10
강서구,1163, 방화동강서기동대앞,서울특별시 강서구 방화대로34길 65,37.570499,126.820084,2017-11-28,10
강서구,1165, 마곡중학교 후문,서울특별시 강서구 마곡중앙5로 58,37.568447,126.821648,2017-12-08,20
강서구,1166, 강서구립등빛도서관,서울특별시 강서구 강서로62길 48,37.562569,126.842461,2017-12-22,10
강서구,1167, 마곡수명산파크3단지 교차로,서울특별시 강서구 수명로 72,37.553467,126.825928,2017-12-22,15
강서구,1168, 마곡엠밸리10단지 앞,서울특별시 강서구 마곡중앙1로 72,37.560226,126.819069,2018-02-26,10
강서구,1169,염창역 1번 출구,강서구 공항대로 625,37.547199,126.874489,2018.10.04,8
강서구,1170,강서구보건소(삼성디지털 프라자),강서구 공항대로 571 ,37.549179,126.868797,2018.10.04,11
강서구,1171,염창동 새마을금고 건너편(모닝글로리),강서구 양천로 696,37.550049,126.873161,2018.10.04,8
강서구,1172,가양3동 주민센터,강서구 허준로 202,37.561249,126.86058,2018.10.04,8
강서구,1173,강서구청사거리(SH타워),강서구 공항대로 411 ,37.556259,126.853317,2018.10.04,15
강서구,1174,강서구청사거리(부민병원),강서구 공항대로 395 ,37.556599,126.851471,2018.10.04,9
강서구,1175,대한항공 인력개발센터,강서구 공항대로 453 ,37.554379,126.857536,2018.10.04,15
강서구,1177,수명중?고교,"강서구 수명로1길 16, 401동 앞",37.55011,126.823677,2018.10.04,10
강서구,1178,개화산역 2번 출구,강서구 양천로 22,37.572472,126.806168,2018.10.10,10
강서구,1180,마곡엠밸리 15단지(1502동) 건너편,강서구 마곡중앙로 36,37.557468,126.82972,2018.10.04,15
강서구,1181,농산식품공사(강서지사),강서구 발산로 40,37.551044,126.818497,2018.10.10,10
강서구,1182,KBS 스포츠월드,강서구 공항대로 376,37.556877,126.848808,2018.10.10,20
강서구,1183,KC 대학교,강서구 까치산로 24길 47,37.548321,126.853401,2018.10.30,10
강서구,1184,마곡13단지,강서구 공항동 1343,37.55645,126.815979,2018.10.10,15
강서구,1185,등촌9단지,강서구 화곡로 63가길 92 (등촌동 704),37.562901,126.849472,2018.10.10,10
강서구,1186,송정중학교,강서구 공항동 1342,37.554729,126.816093,2018.10.10,10
강서구,1187,강서수산물도매시장,강서구 외발산동 424,37.55302,126.818367,2018.12.14,15
강서구,1188,롯데중앙연구소,강서구 마곡동 301-3,37.571381,126.828339,2018.11.20,8
강서구,1190,마곡역 교차로(2번출구),강서구 마곡동 727-747 ,37.560501,126.826653,2018.11.20,10
강서구,1191,마곡역 교차로(NH농협),강서구 마곡동 727-925,37.560242,126.827164,2018.11.20,9
강서구,1192,마곡수명산파크 209동 건너편,강서구 내발산동 741-8,37.555538,126.826759,2018.11.26,10
강서구,1193,마곡센트럴타워1차,강서구 마곡동 727-1136,37.559471,126.832077,2018.11.20,15
강서구,1194,센서택㈜,강서구 마곡동 727-457,37.563301,126.836823,2018.11.20,10
강서구,1195,코오롱 One&Only 타워,강서구 마곡동 727-525,37.564129,126.834312,2018.11.20,20
강서구,1196,서울식물원(문화센터) 건너편,강서구 마곡동 727-286,37.568241,126.835831,2018.11.20,15
강서구,1197,엘펠리체 호텔 건너편,강서구 마곡동 727-1187,37.560242,126.835808,2018.11.20,20
강서구,1198,LG 사이언스피크,강서구 마곡동 727-925,37.56255,126.827438,2018.11.20,20
강서구,1199,우장산역 3번출구,강서구 화곡동 1006-2,37.547821,126.836128,2018.12.04,13
강서구,1200,개화광역환승센터,강서구 개화동 492-22,37.578449,126.798973,2018.12.14,10
송파구,1201, 가락시장역 3번 출구,서울특별시 송파구 송파대로 지하 257,37.493179,127.118546,2017-06-22,10
송파구,1203, 밀리아나2빌딩 앞,서울특별시 송파구 송파대로28길 24,37.493729,127.120621,2017-05-26,20
송파구,1204, 거여역 3번출구,서울특별시 송파구 오금로 지하 499,37.493343,127.14473,2017-06-28,10
송파구,1205, 종합운동장역 4번출구,서울특별시 송파구 올림픽로 8,37.510429,127.071373,2017-04-24,15
송파구,1206, 9호선종합운동장역 9번출구,서울특별시 송파구 올림픽로 지하 23,37.51128,127.078239,2017-04-24,20
송파구,1207, 마천CU우방점 앞,서울특별시 송파구 성내천로 233,37.499756,127.152504,2017-05-26,10
송파구,1208, 풍납현대아파트쉼터,서울특별시 송파구 풍성로14길 19,37.529675,127.119789,2017-04-24,20
송파구,1209, 잠실나루역 (2번 출구 쪽),서울특별시 송파구 오금로 20,37.520451,127.104202,2017-04-24,20
송파구,1210, 롯데월드타워(잠실역2번출구 쪽),서울특별시 송파구 올림픽로 293-19,37.513126,127.10096,2017-06-27,30
송파구,1211, 방이삼거리,서울특별시 송파구 석촌호수로 298,37.512104,127.10778,2017-05-26,7
송파구,1212, 송파역 2번 출구앞,서울특별시 송파구 송파대로 지하 354,37.499413,127.112869,2017-06-22,10
송파구,1213, 백토공원 앞,서울특별시 송파구 양재대로72길 47-8,37.50766,127.132736,2017-04-24,20
송파구,1214, 오금역 7번 출구 인근,서울특별시 송파구 오금로 지하 321,37.502594,127.127647,2017-05-26,10
송파구,1215, 올림픽공원역 1번출구 앞,서울특별시 송파구 양재대로 지하 1233,37.516571,127.131538,2017-04-24,15
송파구,1217, 송파파인타운 7단지,서울특별시 송파구 충민로4길 19,37.479305,127.129799,2017-04-24,15
송파구,1218, 방이역 4번출구,서울특별시 송파구 양재대로 지하 1127,37.508968,127.125839,2017-06-27,12
송파구,1220, 잠실본동주민센터뒤 잠실근린공원,서울특별시 송파구 백제고분로15길 7,37.505692,127.084038,2017-04-24,15
송파구,1221, 삼전사거리 포스코더샵,서울특별시 송파구 백제고분로 188,37.5042,127.087532,2017-07-11,10
송파구,1222, 잠실새내역 5번 출구 뒤,서울특별시 송파구 백제고분로 95,37.511982,127.085052,2017-04-24,15
송파구,1224, 아시아지하보도 2번 출구,서울특별시 송파구 올림픽로 74,37.512169,127.078934,2017-04-24,15
송파구,1226, 잠실4동 주민센터 옆,서울특별시 송파구 올림픽로35길 16,37.520077,127.112366,2017-06-27,10
송파구,1227, 거여역 8번출구 뒤,서울특별시 송파구 오금로 지하 499,37.493126,127.143822,2017-06-27,10
송파구,1228, 마천사거리 ,서울특별시 송파구 거마로 51,37.4977,127.146202,2017-06-27,10
송파구,1229, 송파체육문화회관 앞,서울특별시 송파구 양산로 15,37.490688,127.143127,2017-04-24,15
송파구,1230, 송파중학교 정문,서울특별시 송파구 동남로 203,37.49567,127.130592,2017-06-27,10
송파구,1231, 잠실역 6번출구,서울특별시 송파구 석촌호수로12길 3-5,37.514088,127.09903,2017-06-22,10
송파구,1232, 롯데마트 주차장 옆,서울특별시 송파구 석촌호수로12길 3-19,37.512089,127.096191,2017-06-22,10
송파구,1233, 잠실3거리(갤러리아팰리스),서울특별시 송파구 석촌호수로12길 3-17,37.510509,127.093369,2017-04-24,9
송파구,1235, 잠실트리지움310동 옆,서울특별시 송파구 잠실로 62,37.508339,127.088142,2017-04-24,15
송파구,1239, 문정 법조단지3,서울특별시 송파구 정의로 30,37.480843,127.118011,2017-06-27,20
송파구,1240, 문정 법조단지4,서울특별시 송파구 새말로 62,37.480576,127.118568,2017-06-27,10
송파구,1241, 문정 법조단지5,서울특별시 송파구 새말로 62,37.481239,127.119797,2017-06-27,15
송파구,1242, 문정 법조단지6,서울특별시 송파구 법원로 101,37.48209,127.119743,2017-06-27,15
송파구,1243, 문정 법조단지7,서울특별시 송파구 법원로 101,37.484531,127.120163,2017-06-27,20
송파구,1244, 문정 법조단지8,서울특별시 송파구 법원로 101,37.481537,127.122124,2017-06-27,7
송파구,1245, 문정 법조단지9,서울특별시 송파구 법원로 101,37.479465,127.125328,2017-06-27,10
송파구,1246, 문정 법조단지10,서울특별시 송파구 송파대로 지하 82,37.477509,127.126328,2017-06-27,30
송파구,1247, 문정 법조단지11,서울특별시 송파구 법원로 101,37.478821,127.123512,2017-06-27,15
송파구,1248, 방이초등학교,서울특별시 송파구 위례성대로 114,37.513962,127.121674,2017-06-27,20
송파구,1249, 아주중학교건너편,서울특별시 송파구 도곡로 446,37.505463,127.077347,2017-06-27,10
송파구,1250,문정2동 주민센터,서울특별시 송파구 중대로 16,37.489872,127.11084,2017-10-18,10
송파구,1251, 석촌역 2번출구,서울특별시 송파구 송파동 68 ,37.505932,127.10775,2017-11-01,10
송파구,1253, 오금역 3번 출구 뒤,서울특별시  송파구 가락동 10-15 ,37.501652,127.128181,2017-11-01,10
송파구,1256, 문정현대아파트 교차로,서울특별시 송파구 문정동 3-2 ,37.491131,127.125809,2017-11-01,8
송파구,1257, 가락시장역 롯데마트앞,서울특별시 송파구 가락동 214-15 ,37.4921,127.117752,2017-11-01,20
송파구,1258, 가락미륭아파트 앞,서울특별시 서울 송파구 가락동 195-4,37.493198,127.128998,2017-11-01,10
송파구,1259, 방이역 1번출구,서울특별시 송파구 오금동 17-20,37.508984,127.126595,2017-11-01,15
송파구,1260, 방이동 한양3차아파트 옆,서울특별시 송파구 방이동 225-1,37.506302,127.121399,2017-11-01,8
송파구,1262, 송파여성문화회관 앞,서울특별시 송파구 송파동 2-3 ,37.505802,127.109718,2017-11-01,10
송파구,1263, 장지공영차고지,서울특별시 송파구 장지동 861-6,37.480541,127.137016,2017-11-01,10
송파구,1264, 천호역 10번 출구 앞,서울특별시 송파구 풍납동 490-16,37.538582,127.122803,2017-11-01,8
송파구,1265, 문정동 근린공원,서울특별시 송파구 문정동 38-3,37.486149,127.124802,2017-11-01,10
송파구,1266, 문정동 글샘 공원,서울특별시 송파구 문정동 627,37.478809,127.120003,2017-11-01,10
송파구,1267, 올림픽공원 남2문 앞,서울특별시 송파구 올림픽로 424,37.51424,127.12307,2017-11-01,15
송파구,1268, 몽촌토성역 1번출구 옆,서울특별시 송파구 방이동 88-21 ,37.517288,127.114197,2017-11-01,15
송파구,1269, 리센츠아파트 ,서울특별시 송파구 올림픽로 135,37.511944,127.091217,2017-11-01,10
송파구,1271, 송파도서관,서울특별시 송파구 동남로 263,37.499985,127.135391,2017-11-01,15
송파구,1274, 영파여고 앞,서울특별시 송파구 올림픽로 565,37.532848,127.121048,2017-11-01,20
송파구,1275, 거여초등학교 옆,서울특별시 송파구 마천로25길 18,37.504589,127.139366,2017-12-22,15
송파구,1277, 오금동 송파 참병원,서울특별시 송파구 마천로 164,37.503757,127.137093,2018-02-26,8
송파구,1278, 송파구청 교차로,서울특별시 송파구 올림픽로 336,37.515831,127.106796,2018-02-26,10
송파구,1279, 마천금호어울림 1차아파트 건너편,서울특별시 송파구 성내천로39길 4,37.497517,127.154678,2018-02-26,10
송파구,1280, 송파파크데일 2단지입구 앞 주차장,서울특별시 송파구 성내천로47길 23,37.495659,127.157173,2018-02-26,20
송파구,1282, 송파소방서 맞은편(성내4교),서울특별시 송파구 오금로51길 56,37.499874,127.141479,2018-02-26,10
송파구,1283, 오금공원 사거리,서울특별시 송파구 오금로 363,37.505455,127.131752,2018-02-26,8
송파구,1285, 위례별 유치원 뒤,서울특별시 송파구 위례광장로 136,37.47747,127.144592,2018-02-26,15
송파구,1286, 위례중앙푸르지오 1단지 앞,서울특별시 송파구 위례광장로 120,37.474377,127.140671,2018-02-26,10
송파구,1287, 위례아이파크 101동 맞은편,서울특별시 송파구 위례순환로 419,37.477531,127.141518,2018-02-26,8
송파구,1288, 문정중교 사거리,서울특별시 송파구 송이로 238,37.487999,127.131088,2018-02-26,15
송파구,1289, 풍납동 자전거보관소,서울특별시 송파구 토성로 2,37.531471,127.111092,2018-02-26,10
송파구,1290,위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,송파구 위례광장로 121,37.474659,127.137718,2018.09.14,10
송파구,1291,서울체육고등학교 앞,송파구 강동대로 232,37.521938,127.131866,2018.09.07,10
송파구,1293,석촌호교차로(스타벅스 앞),송파구 삼전동 152,37.506561,127.096558,2018.09.12,10
송파구,1295,잠실역 8번출구,송파구 신천동 8,37.513962,127.100304,2018.09.07,20
송파구,1296,석촌호수교차로(송파나루근린공원 앞),송파구 잠실동 48,37.508678,127.103432,2018.11.05,10
송파구,1297,석촌호수교차로(동호 팔각정 앞),송파구 잠실동 48,37.509201,127.104118,2018.09.07,10
송파구,1299,송파소방서(방이119안전센터),송파구 방이동 89-29 ,37.519878,127.136711,2018.09.11,15
송파구,1300,오륜사거리,송파구 방이동 452-17 ,37.506939,127.139221,2018.10.25,15
성북구,1302, 한성대입구역6번출구 뒤,서울특별시 성북구 동소문로 1,37.588764,127.00631,2017-06-20,5
성북구,1303, 돈암초교 입구,서울특별시 성북구 동소문로13길 38,37.591694,127.012497,2017-06-30,10
성북구,1304, 만해공원,서울특별시 성북구 성북로 132-1,37.594402,126.99231,2017-06-20,15
성북구,1305, 성북구청,서울특별시 성북구 보문로 168,37.589329,127.016434,2017-08-03,15
성북구,1306, 한성대입구역2번출구,서울특별시 성북구 동소문로 2,37.588448,127.006706,2017-06-22,10
성북구,1308, 안암로터리 버스정류장 앞,서울특별시 성북구 안암로 69,37.582592,127.028976,2017-06-20,18
성북구,1314, 정릉꿈에그린1단지 201동 앞,서울특별시 성북구 아리랑로19길 20,37.60244,127.011688,2017-04-26,8
성북구,1315, 고려사대부속중고 정문,서울특별시 성북구 보국문로29길 23,37.607761,127.003281,2017-04-26,10
성북구,1316, 고려사대부속중고 건너편 ,서울특별시 성북구 보국문로29길 23,37.607262,127.002838,2017-04-26,20
성북구,1318, 길음역 3번출구 뒤,서울특별시 성북구 동소문로 248,37.603085,127.024788,2017-04-26,10
성북구,1319, 종암사거리 분수대,서울특별시 성북구 종암로 147,37.603043,127.033272,2017-04-26,10
성북구,1320, 종암 농협지점 앞,서울특별시 성북구 종암로 88,37.59827,127.035027,2017-05-02,10
성북구,1321, 국민은행 종암동지점 앞,서울특별시 성북구 종암로3길 37-2,37.593288,127.036667,2017-05-11,14
성북구,1322, 래미안라센트아파트 103동 앞,서울특별시 성북구 종암로3길 37-2,37.598068,127.039276,2017-04-26,10
성북구,1323, 월곡역 입구 육교 밑,서울특별시 성북구 월곡로 지하 107,37.600433,127.040207,2017-04-26,10
성북구,1325, 상월곡역 4번출구,서울특별시 성북구 화랑로 148,37.605808,127.047737,2017-04-26,10
성북구,1326, 상월곡역 1번출구,서울특별시 성북구 화랑로 지하 157,37.606068,127.047318,2017-04-26,10
성북구,1327, 상월곡역 3번출구,서울특별시 성북구 화랑로 지하 157,37.607342,127.050682,2017-04-26,10
성북구,1328, 월곡역 3번출구,서울특별시 성북구 월곡로 지하 107,37.602627,127.041634,2017-06-27,10
성북구,1332, 석계역 5번출구 건너편,서울특별시 노원구 화랑로 지하 347-1,37.613556,127.066093,2017-04-26,10
성북구,1333, 석관초등학교 앞,서울특별시 성북구 돌곶이로22길 21,37.610523,127.059799,2017-04-26,15
성북구,1334, 석관동주민센터 앞,서울특별시 성북구 화랑로 296,37.612999,127.06131,2017-04-26,10
성북구,1336, 성북3교 위,서울특별시 성북구 보문로 192,37.591251,127.014008,2017-11-13,20
성북구,1337, 돈암성당 옆,서울특별시 성북구 인촌로7길 120,37.590382,127.017136,2017-11-13,10
성북구,1338, 용문2교 옆,서울특별시 성북구 인촌로7길 24,37.586899,127.020752,2017-11-13,15
성북구,1339, 삼성전자서비스 성북센터,서울특별시 성북구 월계로 28,37.610569,127.033508,2017-11-13,9
성북구,1340, 광운초등학교 앞,서울특별시 성북구 한천로 693,37.61956,127.053802,2017-11-13,11
성북구,1342, 성북쉼터 앞,서울특별시 성북구 성북로21길 32,37.592617,126.997932,2017-11-13,15
성북구,1343, 한성대7번출구 앞,서울특별시 성북구 동소문로 11,37.589249,127.007378,2017-11-13,10
성북구,1344, 아리랑시네센터 앞,서울특별시 성북구 아리랑로 82,37.600288,127.013702,2017-11-13,10
성북구,1346, 길음8골어린이공원 옆,서울특별시 성북구 길음로13길 22,37.608978,127.020248,2017-11-13,15
성북구,1347, 길음래미안아파트817동 상가 앞,서울특별시 성북구 길음로 33,37.607105,127.0215,2017-11-13,20
성북구,1348, 성북제일새마을금고 본점 앞,서울특별시 성북구 길음로 20,37.604752,127.022758,2017-11-13,12
성북구,1349, 월계2교 버스정류장 앞,서울특별시 성북구 한천로101길 18,37.623829,127.050201,2017-11-13,10
성북구,1351, SK제삼주유소 앞,서울특별시 성북구 안암로 17,37.579449,127.024193,2017-11-13,8
성북구,1352, e 편한세상 보문아파트 내,서울특별시 성북구 낙산길 255,37.583881,127.017097,2017-11-13,8
성북구,1353, 금호어울림센터힐 내,서울특별시 성북구 동소문로34길 73,37.60083,127.023552,2017-11-13,8
성북구,1354, 고려대학교 2번출구,서울특별시 성북구 종암로 지하 1,37.590714,127.036194,2017-11-28,18
성북구,1355, 보문2교,서울특별시 성북구 보문로30길 29,37.588699,127.018913,2017-12-22,20
성북구,1357, 북한산보국문역,서울특별시 성북구 보국문로 91,37.612072,127.008133,2018-02-26,20
성북구,1358, 정릉도서관 앞,서울특별시 성북구 보국문로 7-10,37.60479,127.010582,2018-02-26,7
성북구,1359, 장위뉴타운 꿈에 숲 코오롱 하늘채 앞,서울특별시 성북구 월계로 172,37.619801,127.045097,2018-02-26,20
성북구,1360, 정릉역,서울특별시 성북구 정릉로 272,37.603096,127.013504,2018-02-26,10
성북구,1361, 홍익중고 입구,서울특별시 성북구 성북로14가길 23,37.592842,127.002121,2018-02-26,20
성북구,1362,보문역6번출구 앞,보문로 12,37.585098,127.019676,2018.11.02,10
성북구,1363,보문4교 인근,성북구 안암동3가 86-1,37.583752,127.02195,2018.11.04,15
성북구,1364,성북동 치안센터 앞,성북로 25,37.590172,127.004089,2018.11.02,10
성북구,1365,선잠단지 앞,성북로 102,37.593361,126.999092,2018.10.27,15
성북구,1366,일신초등학교 옆,월곡로 74,37.59972,127.040382,2018.10.26,10
성북구,1367,길음문화복합미디어센터,길음로7길 20,37.603512,127.02256,2018.11.02,15
성북구,1368,성신여대입구 교차로,보문로 34길 87,37.59148,127.020103,2018.11.02,10
성북구,1369,미아사거리,성북구 길음동 15-3,37.609131,127.030029,2018.10.26,15
성북구,1370,복자사랑 피정의 집,성북로 132-4,37.59454,126.995209,2018.10.27,20
성북구,1372,KEB은행 고대점,인촌로 113,37.586445,127.031601,2018.10.24,15
성북구,1373,성북구보건소 건너편,화랑로 63,37.602291,127.038979,2018.10.26,8
성북구,1375,생명의 전화 종합복지관 앞 교차로,하월곡동 96-1,37.603909,127.037376,2018.12.27,20
중랑구,1401, 극동늘푸른아파트,서울특별시 중랑구 동일로 941,37.614738,127.076363,2017-04-26,15
중랑구,1402, 금란주차장 앞,서울특별시 중랑구 망우로 448,37.600071,127.102333,2017-04-26,10
중랑구,1403, 중화빌딩 앞 (동부시장),서울특별시 중랑구 망우로 211,37.59425,127.076576,2017-04-26,15
중랑구,1404, 동일로 지하차도,서울특별시 중랑구 망우로 233,37.595299,127.080032,2017-05-02,10
중랑구,1405, 망우역 1번출구,서울특별시 중랑구 망우로55길 11-10,37.599098,127.092949,2017-04-26,10
중랑구,1406, 망우청소년수련관,서울특별시 중랑구 송림길 156,37.606251,127.108269,2017-04-26,10
중랑구,1407, 먹골역 1번출구 뒤,서울특별시 중랑구 공릉로 12,37.611511,127.077888,2017-06-22,10
중랑구,1408, 먹골역 6번출구 앞,서울특별시 중랑구 동일로 지하 901,37.610722,127.077477,2017-04-26,10
중랑구,1410, 면목 대원칸타빌아파트,서울특별시 중랑구 용마산로 285,37.577782,127.090187,2017-04-26,10
중랑구,1411, 상봉시장앞 교차로 한성빌딩 앞,서울특별시 중랑구 면목로 456,37.592541,127.086739,2017-06-27,10
중랑구,1412, 면목초등학교,서울특별시 중랑구 면목로 434,37.590961,127.087067,2017-04-26,10
중랑구,1413, 봉화산역 5번출구 뒤,서울특별시 중랑구 신내로 지하 232,37.617561,127.090309,2017-04-26,10
중랑구,1414, 사가정역 1번출구,서울특별시 중랑구 사가정로 지하 393,37.581646,127.088432,2017-06-22,10
중랑구,1416, 상봉역 3번출구,서울특별시 중랑구 면목로 480,37.595219,127.085999,2017-06-22,10
중랑구,1418, 새솔초등학교,서울특별시 중랑구 신내역로1길 164,37.617989,127.110542,2017-04-26,15
중랑구,1420, 신내어울공원 앞,서울특별시 중랑구 신내로16길 17,37.614231,127.096764,2017-04-26,15
중랑구,1421, 신내역 4번출구,서울특별시 중랑구 신내로 지하 232,37.612461,127.103378,2017-04-26,20
중랑구,1422, 신내우디안아파트 1단지,서울특별시 중랑구 신내역로 213,37.620098,127.106461,2017-04-26,10
중랑구,1424, 양원역 2번출구,서울특별시 중랑구 송림길 147,37.606312,127.107742,2017-04-26,10
중랑구,1425, 용마문화복지센터,서울특별시 중랑구 용마산로86길 9-27,37.58746,127.09597,2017-04-26,10
중랑구,1426, 면목도시개발아파트 1동 앞,서울특별시 중랑구 용마산로 지하 227,37.573589,127.086823,2017-04-26,15
중랑구,1427, 용마산역 1번출구,서울특별시 중랑구 용마산로 지하 227,37.574299,127.086914,2017-06-22,10
중랑구,1428, 원묵고등학교,서울특별시 중랑구 숙선옹주로 66,37.616024,127.085968,2017-06-22,10
중랑구,1429, 장안중학교,서울특별시 중랑구 동일로 778,37.599957,127.080002,2017-06-22,15
중랑구,1430, 중랑구청,서울특별시 중랑구 봉화산로 179,37.606152,127.092598,2017-06-22,20
중랑구,1431, 중랑구청 사거리,서울특별시 중랑구 봉화산로 194,37.606499,127.095451,2017-06-22,10
중랑구,1433, 중화역 2번출구,서울특별시 중랑구 동일로 지하 797,37.602077,127.079582,2017-06-22,10
중랑구,1434, 홈플러스 면목동점,서울특별시 중랑구 사가정로 332,37.579868,127.082367,2017-04-26,15
중랑구,1435, 능산삼거리,서울특별시 중랑구 용마산로 644,37.608681,127.100792,2017-04-26,15
중랑구,1436, 영풍마드레빌,서울특별시 중랑구 용마산로129가길 41,37.605881,127.100632,2017-04-26,15
중랑구,1437, 늘푸른공원 앞,서울특별시 중랑구 동일로 594,37.58342,127.079926,2017-04-26,15
중랑구,1438, 홈플러스 신내점 앞,서울특별시 중랑구 신내로 지하 232,37.616169,127.093483,2017-04-26,15
중랑구,1440, 하나은행 면목지점,서울특별시 중랑구 동일로 628,37.586372,127.08007,2017-08-01,10
중랑구,1441, 신내능말공원,서울특별시 중랑구 용마산로136길 33,37.616711,127.110733,2017-04-26,15
중랑구,1442, (구)신한은행 중랑교지점,서울특별시 중화동 50-8,37.598591,127.079819,2017-11-01,8
중랑구,1443, 구립망우청소년독서실,서울특별시 중랑구 망우동 534-23 ,37.59552,127.098778,2017-11-01,10
중랑구,1444, 면목4치안센터,서울특별시 면목동 646-4,37.574028,127.080544,2017-11-01,10
